xx	yy	zz	vx	vy	vz
0.371603189533	0.0905606364895	-0.0109739693647	-16.3500663506	-3.37351540796	2.16967620534
0.472676572017	-0.0642290032318	-0.404077564284	19.609993535	-3.54283062259	3.67705681551
-0.0232551003724	-0.0192584463484	-0.0979008366236	3.89862051593	9.85925601432	-16.8300591543
-0.120427600794	0.331502207551	0.568117777127	3.9931402116	9.0832288935	10.6220343098
-0.383477163847	-0.245938437588	0.290195267464	6.38148651929	-1.96697701677	-1.66987870274
0.130271910746	-0.0502340074135	-0.0699035984448	-2.19321611881	-8.15567195157	-5.62700282699
0.0736213654152	-0.11833228476	-0.0471973089835	-23.0327742725	-1.83331778259	-7.53217785228
0.0916222027756	0.0807597308106	0.0100513433452	-18.8482605651	2.00722346217	5.19305880232
0.27162386703	-0.0862381852164	0.153236058507	5.02436568892	-7.01329426611	10.7759454861
-0.502641577153	0.0493055836748	-0.444746007281	8.44476760799	9.48284096027	1.36070739492
0.279975446067	-0.081155289125	0.0844584522149	-6.71877702034	9.45414943318	-2.22717081643
0.20768377136	0.0639707481934	-0.0792161586623	4.08468788906	12.4020702474	-6.70877620783
-0.0929293185413	-0.00413930330955	-0.169016926545	-2.21059081003	-3.03205147671	-7.98798509429
-0.0957286386191	0.143120545951	0.0422230552863	8.25706003436	0.628107067477	3.87338689027
-0.0360130307361	0.00976538150022	0.0844089433176	-19.7900049363	4.38823927711	6.61673040336
0.0773545347998	-0.0667552323479	0.18900583993	-3.80449410787	-0.277746873912	1.07970619776
0.0602375587047	-0.0271131503385	-0.0548960635768	-13.2871752285	-1.55569722956	-4.88710994541
0.490024554511	0.418266819092	0.185717680176	1.0264811782	-11.9315394615	-11.05054072
0.0393462760807	-0.096163448199	0.549141896938	0.907415659318	15.4783288603	1.53546540342
0.124509361254	0.0174519032665	-0.0700629749187	-2.14004122943	-12.907624085	-7.74204644402
-0.407411763086	-0.239812418129	-0.0378857634972	-4.96186858585	9.84680970025	14.1161617068
0.0167802486567	0.155646498598	-0.305871541526	-2.37873402083	-11.9854637252	4.53976653827
-0.0132580793645	-0.0176047115242	0.122994026806	-30.8020143276	-0.737487718451	1.10573022168
0.0781511591425	0.175955563466	-0.0463435649357	16.1149616775	15.1427962473	-2.36102465812
-0.614192965023	-0.027039973898	-0.0751875733539	-8.0898558616	10.2212935032	-8.75867262206
0.0733136725496	0.0502182985928	0.0263663181538	13.6960052811	-1.21593226679	5.34187381461
0.0614115563597	0.110320235265	0.0667987001024	-5.20173155575	4.92828415462	-15.600737604
0.111385943199	-0.0431877966772	-0.248305361646	-20.2477268651	-4.44862335059	-0.935583875541
0.111374376431	-0.0280444146373	0.12519517011	-0.571709772495	0.488756315136	-2.45994392163
0.0153269395036	-0.1970646784	-0.0813410259592	6.39111591525	13.9592369038	5.29482318177
-0.197629186319	-0.262478541656	0.130845567699	2.02721432291	-5.12192396561	9.87702519587
0.142484907262	0.201058658544	-0.325508353704	5.25698506636	5.93458822979	-6.77278243878
-0.168911924225	-0.315643401946	0.305496824717	-3.71015277466	0.300244929664	2.91250623448
0.104164525537	-0.094600860585	-0.298220088536	5.14700218631	-7.00208181028	6.11930165942
0.0363730972443	-0.282039322686	0.354066648949	7.01079435491	-8.6128391863	-18.0510618183
-0.170306269376	0.0348890237851	0.186061218988	3.30959005928	-2.14115022781	5.89757128225
-0.100584223896	-0.225462782514	-0.197229845353	-6.30916353647	0.585174185651	3.35293678675
0.245233400081	0.0602565336172	-0.549993276376	5.51190546656	-11.5775572824	11.8215661639
-0.0799751325469	-0.16159483261	0.0990286398152	-6.87965271925	6.44753100829	-8.14229551747
-0.0890639386564	0.0273113107629	0.173616958378	-8.57419412857	-18.6193911811	7.55890221864
0.144589820047	0.171091622589	0.27602296102	8.06147097786	29.7476318461	0.73729860376
-0.0232197297461	-0.0716691924869	0.131300811266	-0.207898603492	2.38742633334	3.85545746477
-0.310442531163	-0.275265051393	0.0286317875301	3.83672122234	9.27388793457	-1.75608661643
5.40326613633e-06	-0.0477294390116	0.104955559908	-17.7885062751	-1.23049680658	-1.48713396255
0.0530936638605	-0.0261206953574	0.010223687124	19.6834253407	-4.4797218111	-5.34987142493
-0.031861619338	0.18781048965	0.00322424096907	2.93010188141	4.39345347942	3.86677930892
0.22565401377	0.0241693472915	0.0615657821402	1.85632596291	14.1429254938	14.1020225444
0.674894183059	-0.015101044285	-0.042459986657	11.1329830788	-7.65978686394	3.96645900297
0.0297079991396	0.0205315882577	-0.0288926086097	-10.6096365157	-17.4607752469	-0.65884642451
0.0378638438484	0.108958777211	-0.303764665948	5.13986179963	8.78539436691	0.255738836475
-0.0566139837977	-0.422140315707	0.263127037786	-11.49905497	-6.28152899885	2.39523942015
0.113174520534	-0.0802946349907	-0.195213602944	1.14135852118	6.40024312424	-11.171717633
0.0939900848947	0.0487899848851	-0.318810832953	-7.93562451486	18.3979905526	-3.59277629729
-0.304506763024	0.46845971453	-0.167390622527	10.3790524501	15.0813828617	4.53242587382
-0.217459156989	0.11135860252	0.438091008569	15.9180539722	-7.26715369431	7.51424843621
-0.0175917383302	0.0714881037767	0.0768842714762	11.366873516	2.70180534647	9.74078065013
-0.21986828013	0.0446840809906	-0.304591561692	-14.5064047408	-7.60051967316	12.6761761808
0.231929035942	0.0439623612468	-0.252363611137	-6.54346444939	10.479222516	0.872167884927
-0.248598155506	-0.0109552202209	-0.540752554265	1.20276882687	-3.55689889567	-1.56264411401
-0.15371523787	0.0445159265876	0.168914891907	1.5467544401	-21.2485239283	1.27575771648
-0.0509415347021	-0.0140619937909	0.00918343816136	-8.06306338457	-5.26524659738	-9.58388931728
-0.090618997642	0.0393500547577	-0.0236327066592	9.6037025316	8.43687360663	2.88076355226
-0.33028284097	0.13284973235	0.0758455765695	-3.29096209554	7.88992259179	-7.5334671138
-0.487500679231	-0.236714019379	0.326097640681	-2.80045256682	3.14149213561	1.92267497671
-0.0459581665129	-0.215083280288	0.0276705520719	-0.171063327391	-12.8667552864	20.8150031605
0.0845417736585	-0.124101442834	-0.0574146095659	19.4605089422	19.9465817239	-1.38607848819
0.304464259177	-0.413338213309	-0.798636179938	-1.05669519734	-9.75571947581	2.43209355506
0.215072116067	0.123857634494	-0.244352518354	12.0084417485	-3.81202252103	-1.73735446826
-0.056439218597	0.295587852152	-0.153902794231	3.68751079614	-3.64728255783	-2.04028345437
0.124792217297	-0.0124895368594	-0.0138770846081	19.3883453917	2.92434478171	-7.78943704312
-0.31771120801	-0.190262613028	-0.0887794746115	-0.0363203121928	0.167404872075	3.03982776004
-0.0996141567948	0.306927092918	0.16753214177	-6.04191674733	-3.40187350183	2.0844345351
-0.0354344693854	-0.0876700737041	-6.79101119688e-05	-7.63986944261	-13.6708813128	-8.49523297019
-0.340498553011	-0.195362374215	-0.354868836708	-0.132684994609	-4.28647048416	-3.66584051978
-0.132344940812	-0.0813591803154	-0.129294388962	-0.016076724367	3.50042533472	-2.73438030405
-0.178437143899	-0.264172809806	0.0650646992123	12.9184487274	-5.02445975279	16.5986606942
-0.385691219366	0.207369463347	0.0533122750104	-5.31657748279	-1.89370262157	-0.0752283572197
0.0925287433117	0.119936933982	0.115200691518	-9.11744551236	-1.58658079039	-5.56098273099
0.157396450473	0.0172797286804	0.0701566718675	0.066281319286	-4.72756364391	-10.3701836882
-0.234887954532	0.400797306824	0.454254767932	-1.19145831964	6.03172941269	-16.4909637426
-0.0797270693373	-0.216926049083	-0.107142745779	-7.16978431089	-6.96151310561	-13.9887415112
0.137051279601	0.434527461617	-0.250661383326	-15.0500023359	7.35251376867	-17.4015509289
0.0220395487272	0.27413960694	0.012025659771	2.17511529479	8.01997459075	0.153493243107
0.0305947680704	0.0924838147879	0.0989676983029	2.27588859593	-4.38419584118	15.5318715855
-0.00994074448307	-0.308603202318	-0.0970707443383	-20.076527095	-7.58540439106	4.27806357794
-0.0604626895161	0.216787453901	-0.337036394634	6.47529414001	-1.27459812785	-7.29253954228
0.04310909236	0.12386193595	0.0765099937834	-14.2149697417	-4.7394151806	-0.306081158304
0.289263426571	-0.0246735535017	-0.318880800377	-1.91829889739	5.70368725364	1.43119669871
-0.0326175349718	0.140748402584	0.100925734252	-3.22764505374	22.9054964732	3.05355195459
-0.133273280315	-0.294597069582	-0.183711919291	-1.8774954204	7.65178758551	4.99496930349
-0.0720217192713	-0.481171061199	0.484780527957	-2.59894609981	3.98150984798	17.6734258128
0.1866417842	0.0709912656182	0.14715869764	4.22788514669	-12.264956779	-5.20798606063
-0.272424389733	0.0226020727316	-0.593461849874	-20.4546240465	3.19196590461	-3.57549736765
-0.163554217329	-0.00798527476529	-0.141622139306	5.01185706842	-4.45666390494	-1.34012804137
0.0306976160396	-0.0307456793134	0.00666537262036	0.346011019164	3.23019866889	-3.83192095012
0.0869087164334	-0.0662844246086	-0.0880075906269	14.0549595628	-9.95514530841	0.303272775021
-0.0270671559108	-0.147969644084	-0.0642742313758	22.9760256951	-8.09568253508	-19.0315495378
-0.0968880847978	0.0219011296882	0.0109313215149	17.4457779276	-7.38416815545	11.8559348358
-0.120554787756	0.00812378751596	-0.0375000048155	9.90566618853	-1.00041692137	-7.47810759886
-0.254356385818	0.327828249741	-0.278901463286	0.715756075606	-7.99962744604	3.28626911256
-0.264625551537	-0.271502554552	0.623417632288	-14.9783035484	0.0362858536233	6.04370376411
0.148769032554	-0.0281238221599	0.104728385099	-7.43860586452	10.4307421922	-6.9685485159
0.239956351982	0.185585793634	-0.267738840891	9.94572791775	-7.34969763418	-13.4864677747
-0.53977978502	-0.066800441268	0.0879598781447	-2.23703265855	-2.94545422738	11.6073430502
-0.154584676144	-0.191500789296	-0.0799831581967	-10.2648065997	8.38659801383	-8.03084986136
-0.231180793295	-0.204385355311	0.390148633477	-6.44254764999	-1.66771186672	-2.8291553549
-0.016701099283	-0.196576601368	0.0574961088377	-15.45935614	-12.7852739748	-11.0844234838
0.159397461493	0.201494437076	0.274348441114	-10.9861982567	8.27622305847	16.3931290626
0.227274175597	0.024751344444	-0.110784048838	7.42173374578	0.0630619556195	-19.9550213391
0.063638197643	0.574830567279	-0.340609104469	-9.31817080168	-0.314089772252	-3.91168379452
0.244018599981	-0.128961990834	-0.0987821575823	-3.99910637197	10.0128193624	0.699802240795
-0.0991978430091	-0.206554158135	-0.0870935828695	10.0046691205	13.0246726986	-8.40188609574
0.188448220202	0.237786286509	-0.0950036407584	-13.0157614285	-7.93973038861	-9.72966151044
-0.113076821969	0.131943300745	-0.339022651356	-8.74002064964	4.39472696126	10.7858625691
-0.00704923268103	-0.0957125911513	0.0846871845461	-22.2334516011	11.9460829303	7.61458317187
-0.0836344466592	0.112608081354	0.231677468055	-8.79046239703	7.62804440356	-5.56765865342
0.0651842173321	-0.125122407724	-0.0928564583644	4.24584040714	-18.3424924275	3.76559484508
0.00546840771052	-0.0034289609423	0.239605539696	5.35975969592	-9.70812972578	-13.8551783848
-0.29095250288	0.147623244913	0.0399082357952	0.526919775529	-11.1426604145	14.2593707024
0.0604065059197	-0.0332767101861	-0.156818576045	7.42544668013	-2.83564202763	8.10228824583
-0.475655620172	-0.248112602639	-0.0189638157757	8.98120015459	-12.6159358574	16.6854460511
0.315505275499	-0.644284790122	-0.232505064289	-8.00742675392	-6.10612194359	-0.640938337547
0.439591324945	0.217762051621	-0.212614553701	-0.154994074712	3.1577986853	-1.59567687087
-0.0964016140922	0.0270802403596	-0.0645956166533	-9.56420603517	6.78215066597	18.7167779411
0.00389432539776	0.0342270264976	-0.0415119309153	7.40193133973	18.9533281734	-17.2594640798
-0.124751673996	-0.228963119763	0.446494394812	5.44263984529	-6.92386107958	14.5217101478
0.221564824065	-0.160663776909	-0.0278157989745	10.1552827098	10.1372866097	8.26157116555
-0.0648777128659	-0.21377231513	-0.0485585091856	-7.5533846596	-9.58857478822	-7.95347506243
-0.169229563914	0.236178435469	0.272577025296	-6.77224864353	-8.04376864294	12.8953642004
-0.102197663142	-0.161914737482	0.23850468201	-21.7759646681	-1.58718083964	12.6665313031
-0.159492183679	0.0423068329483	-0.00171870225678	-25.1646124918	-5.19123121079	2.2781686935
-0.0325001790499	-0.0948877058186	-0.063643122024	-12.5723660677	0.412435659278	-2.16952371302
0.0438696433224	0.0431326519185	-0.354241550277	-5.96892633504	-20.1633453377	9.70495133086
-0.209495676704	0.367278019287	0.11902443112	-3.12930528114	9.05558161388	3.12747533296
0.0449721303269	-0.104501295378	-0.0416480678618	-6.30425914275	2.49813728626	-18.1855218132
-0.067105072585	0.0132935532014	0.377733631177	-5.2738881459	-7.78417284588	17.6467513158
-0.0705772301382	0.0242194292949	-0.0752644444852	2.18878485726	-18.998831754	-12.9912515886
-0.187256450711	-0.0416688741951	-0.0951425009731	11.1972990937	-15.3159142407	2.91197646803
0.229050002294	0.322873972616	-0.0504229037386	-6.05248685928	-9.47727259524	-11.6686271889
-0.287354178405	-0.762507037686	0.0616619945642	9.30692864452	7.54654488247	-2.50470653698
0.673962529385	-0.216436824703	0.160021593291	-17.1424785955	-7.69262844176	3.34058955044
-0.439173574691	-0.128672158513	0.0826014451169	-0.563305677424	9.47388491657	2.27050717746
0.271081772239	0.0595767734163	0.0209259484055	12.6346986959	2.03991400209	10.1925070546
-0.0346449501674	-0.0743271918207	-0.0271645384632	19.2698185641	1.3586760366	10.0131865224
0.182761652178	0.00393216915139	0.0881316423418	-1.18788792763	-2.83764140381	-6.3252596369
-0.00884992598167	-0.204305195868	-0.0071687417404	-2.54040164443	-6.75484108943	8.82699297456
0.127476970345	0.124588207501	0.28480605331	3.11374340513	5.26761538841	1.63480290487
-0.102122545915	0.114351022523	-0.0873746178936	-2.85460091487	13.20011515	-4.74956762541
-0.0706962293469	0.257676228002	0.312624284149	-3.26509186046	-7.44621492328	7.29924016409
-0.116752282222	-0.026592454065	0.0882183562781	1.43690479927	4.02774563293	-19.3682954494
-0.0955990480469	0.0906719617166	0.0071923334361	4.28643594802	11.76469688	-4.05561016844
-0.00164635232942	-0.26924974297	0.25475820385	-19.7746267467	-1.19453484357	10.2702304029
0.25944081184	-0.2292823036	-0.225209204195	0.825214153643	9.1640169984	5.461698557
-0.0561461396718	0.0677578317809	0.0685627990233	-2.36931296322	-8.80342706442	-11.2931754841
0.158375599025	-0.0826821053054	0.079168916446	-11.3997213647	11.4762281292	5.66580123494
-0.049790135835	0.0460886251645	-0.456803733785	-6.40636460453	-0.75723547651	-7.5255074015
-0.418458682207	0.0830481043663	0.341409703849	0.437665121364	-1.15024161826	2.01013032071
-0.0560260893249	-0.115432791056	-0.109267960707	6.99858918031	15.5922895047	17.6522791819
-0.322830311228	0.351988082344	0.111834519104	13.6788849453	-3.86463792539	-0.310613655012
-0.151360638525	-0.18857864516	0.344267648806	7.2094061955	-1.88059030831	10.4930346826
0.28186678776	-0.143888886613	0.00947632927026	-7.96848071785	-3.07207337927	-1.80516940887
0.201744073944	0.118356362443	0.478153281293	-8.53347114892	-4.1838601419	8.50603873956
0.0615772329851	-0.0743698027431	0.596376954303	-3.58924298709	-2.57197961773	-1.41359356652
-0.157284513807	-0.067848129827	-0.181197887412	0.286230459322	5.92988472512	4.91358531103
0.330811227417	-0.413637812941	-0.124889159506	3.9488495011	0.00564212542104	-3.01501242637
0.0102301350259	0.181980664675	-0.179545328035	-13.0860322509	8.32131883738	-0.258374366193
-0.260561759347	0.218973710728	-0.0172402468394	-2.88702424974	1.7889944113	6.70851881496
0.133247921274	0.26819782809	-0.0564366509744	4.06308249476	8.94599051982	13.4973819223
0.0872924681744	-0.130169228458	-0.0138935897414	-6.35148607323	-2.11845647567	7.22425612701
-0.0139400934222	-0.195792147425	0.041296544984	-8.69410749156	5.62045608701	6.09117318526
-0.537031115755	-0.106975023199	-0.278892217283	6.14366414252	-1.19036317422	0.0785265570427
-0.208130275139	0.053910510748	0.2069221323	4.12896977706	4.42369312755	15.8043216412
0.00997523885814	-0.0889864913289	-0.1981430041	3.71378224342	-13.5748920842	10.6163002845
0.123674332475	-0.426305590228	0.394569995504	-3.03876790171	-11.1795922092	12.1942170862
0.00836913727099	0.135821263879	0.0124733476576	2.42992215417	-22.8255328905	-19.1254828006
0.128231047191	-0.209868387589	-0.0284867387668	-1.77033162634	12.9409408755	-9.82653474832
0.354813979491	0.32761792445	0.0658471509278	5.27755105478	1.56956146778	-0.22920783431
-0.10483897363	0.246385115017	-0.188926841129	-2.26064118751	1.95396791927	-10.4938942881
-0.183951329336	0.171980587525	0.0051074032343	-0.627973627388	11.044333155	-5.17312748608
-0.705694613246	-0.163377274023	0.206003037787	-2.15134296892	-6.0736620714	-0.664525432022
0.280955105014	0.148060874688	0.0498471080759	-7.84974296021	-9.81386467261	20.7180447347
0.0948881728694	-0.0132234895907	-0.215466020195	0.211312862904	-6.30759040224	-5.33172387536
-0.161922823856	-0.154375818751	-0.406178514353	-2.94244281326	-2.69903697858	7.53789302755
-0.179145051519	-0.00206231327725	0.0392698527543	9.03975345543	3.55721079163	-1.75740387027
-0.0672871394476	-0.217124002435	-0.441930932666	-2.04357104355	4.8812367901	8.30333232219
0.0405471412672	0.0476263884758	-0.105392285398	6.46984199503	12.3527829081	-5.3187869992
-0.119351201873	-0.128415442576	0.0426618891816	-11.2279913321	-13.7787064807	-24.7640833004
0.303588160523	0.0226820634235	0.0833852278489	-11.2199820301	-4.65464531034	-0.674246306812
-0.0888735387756	0.0476583038653	-0.0130706324884	-0.970961536497	-8.61941688948	-9.90882917984
0.220913790198	0.0842329414658	-0.0108670683292	-6.10121235474	-11.4525916745	5.96319408002
0.320532161471	0.214189579767	-0.156752162725	-4.35783841002	8.0987629002	-7.92395373713
0.0363591307337	-0.0467866747389	0.0624970908769	15.0273940963	6.69460142906	-1.69592355043
-0.0695598489008	0.193739036523	-0.112373390096	-5.89064585445	-2.37009378833	10.7749829527
0.142671855487	-0.154253312443	-0.163064498649	7.84317750422	2.24430281788	9.26597053199
0.0335459877205	-0.144090350049	0.105527244542	2.66066811459	0.831229309264	22.4854630437
0.419428848997	-0.110512796902	-0.176007900038	13.9008661979	-10.6279060279	2.43844174473
0.0296517223983	0.122409563085	0.0531406797126	-0.311749164299	7.30597627884	-7.27866148277
0.0127182296563	-0.0858792554847	-0.140872312633	14.4324140005	8.14229363133	-10.8672528779
0.172937388509	-0.544296677	-0.0643009326953	13.6095535107	-3.78744542385	-0.918284082181
0.380834967618	0.10628534096	-0.41973553005	4.05580561577	10.0621408288	1.9567224288
0.0217992997827	-0.161144982743	-0.0632214035753	-13.8934624781	-2.41561012264	-7.51840928143
-0.0705507305662	-0.219343497793	0.00335076719837	5.11941175351	1.11408353028	9.41913202617
-0.127248571498	0.085211503675	0.193589367851	3.16516018927	-0.412553806555	-7.1491943024
0.045473001338	-0.318615921786	-0.0445786905136	-7.37508772181	17.1199361176	-2.81878664692
-0.117821760738	0.26473655305	-0.0133295905457	7.29429351935	-4.63297851064	-5.54858453592
0.0450642194599	-0.00856120474567	0.144156059564	10.5455666289	4.38910392892	7.51185709265
0.191328384268	0.166374760174	0.0832805075766	2.26036747077	-7.8362379227	-2.602219217
0.0457566673136	-0.357579579842	0.207443223034	3.95840556263	-5.22489948255	-11.0950334672
0.300292280724	0.159554613418	-0.123060213158	1.18755074096	7.40727238881	14.7727284898
0.0560757281553	0.130746942514	0.0696073726429	19.8620676338	1.61233904001	-9.64604520396
-0.175359252271	-0.347414206917	0.27461546014	-7.20861266751	11.0136889979	-12.863013817
0.030758384739	0.295546503805	-0.134034517606	-0.377587777766	-4.59212801351	10.4284607438
0.0216198298311	0.0248411830756	-0.0358182068265	8.69480252827	-20.7829469198	-9.76068142946
-0.0399183375272	0.0414348979832	-0.024703840416	-12.4449005944	-6.28233011364	12.1263717487
-0.31849964717	-0.30189119645	0.219061195743	6.40498053449	1.33826834409	-11.50928771
0.174615296263	0.0184652445392	-0.447111746697	-14.3912440566	8.88854890626	-1.20850318566
-0.699200717751	-0.135604047756	0.308137616004	2.25773528393	-11.8211641754	-9.71372887023
-0.119091646273	-0.0571118813433	-0.238828692393	6.87553544538	10.8523103808	-11.1769639127
0.204902330763	-0.223461818628	0.172147837248	-3.36863938243	22.1567674902	5.46544523816
0.281079415107	0.0637684363017	-0.209051109387	-3.92312983546	-0.529923556872	-10.1471943708
0.0408161992739	-0.0678747129323	-0.0508649531997	-15.3513900368	8.09519574921	16.4752906006
-0.045417006523	-0.0572152264039	-0.0459924195665	-7.5889983196	-0.775541165155	-8.64965121937
-0.0503334478253	-0.0540149584435	0.192328537667	16.8671806951	-2.08135930048	3.18885999924
-0.0556317285019	-0.0922828872485	0.175307043502	14.4847275423	9.46419500726	6.86170687276
0.023000641625	0.0303511475845	-0.150995783198	18.0341466762	-3.31536675136	-10.4282689709
-0.282453356834	-0.237047189655	-0.101517381132	13.439612726	6.95877040497	-14.4650887496
-0.226473690291	0.0715748219431	0.223346009163	-9.84692225123	13.8271512596	7.37517855178
0.325299531896	-0.0950804259965	-0.00699190297091	3.37176875491	2.66441699608	-30.1007704918
0.0970094876809	0.131121395187	0.0489984844797	0.68181437972	-2.28510803592	-15.3556340919
-0.0720849067658	0.291981384493	-0.112139930016	13.4149813836	-3.5744947516	18.0132857606
0.206305050501	-0.295976100581	0.158626397879	5.95050881716	9.56850115147	5.2294898203
-0.0769334613325	-0.0359977684212	0.00656373634761	4.64332437512	15.7447260358	-4.36584138217
0.556339870771	0.082045362666	-0.0918055353111	7.86656545871	-7.99082406414	-14.5963626348
0.0309381716065	-0.0129578982698	-0.0860691129898	15.7055254092	-10.1070046652	-20.6481394914
0.0594959504386	-0.084583995753	-0.196403232866	-0.490928046318	1.92190188138	-8.30433753797
0.00523832981751	0.121859398503	0.258789405036	4.20746711576	-0.205387841494	0.384295287568
0.128730213598	0.252621173115	-0.192039509658	11.8724589017	-9.95705386141	8.02243900403
0.254430176499	-0.300018295494	-0.0245246139663	0.203484166551	-13.3249144274	-5.43688585722
-0.118823925462	-0.0338497962762	-0.0797508207295	-5.21328731284	6.36398086016	10.2945835751
-0.082046461971	0.187484000136	0.0389759507629	-3.63864211849	-3.3388821032	3.76280133682
0.133566625151	-0.192177364322	-0.207927801058	0.349848264213	1.28890908055	8.12949696998
-0.154884534799	-0.0381887224029	0.163767052416	-12.7868729065	-10.435604692	7.79167061976
-0.0278069729817	0.301724580152	0.0398631996544	0.0394348198142	-8.56406733183	4.32447162122
0.0708907961838	-0.211917847811	0.343374284487	-5.99986287945	-6.03585672818	10.8391433332
-0.23046756534	-0.421140452821	-0.0117263628993	2.1814774133	-1.32459998411	-12.4214052411
-0.0683644259561	0.74216816062	-0.463648193468	2.6732005326	5.96572444014	-0.435528376544
0.138264631081	-0.357579298399	0.250564306294	9.46874363819	-1.7837429221	2.01421588857
-0.0801644891539	-0.0787930551029	0.0674004464182	13.775010043	20.4729361592	-0.729357980131
0.447914404837	-0.216849182379	0.103561655583	0.323122516258	4.61444433087	-5.90415970317
-0.179466773074	0.0650221682248	0.0631430782627	-5.33059766298	17.0292311285	-4.13113882753
0.0647635100236	0.129490794544	0.281102075483	7.4985785983	11.1935553008	-15.549350655
0.180274868145	0.265135236583	-0.18741853567	-1.6983847343	12.5222213662	9.044968138
0.198877121389	-0.0783267081181	-0.113586785131	0.229785115515	0.935211357695	-5.00122152253
-0.20544690325	-0.203583133913	-0.0652020366595	-0.900347035445	-9.17606537305	12.5957876725
-0.014547595895	-0.0476851883177	-0.0226780714285	17.239307555	5.13768987496	6.5425406927
0.273678021251	0.0864541891994	-0.038027121963	4.62726657057	9.72980402474	9.27921130741
-0.00143015650664	0.166199869364	0.213248085982	8.38954456783	-0.244915128579	-5.59907479766
0.124572108305	0.0517087852501	0.071249042483	1.81271670755	-9.10852504271	18.1120771932
0.141402006256	0.242571178079	0.345967428031	-1.04084150386	-8.61830679024	9.68177487784
-0.0980562851198	-0.0384635729869	0.199622821345	13.010722562	4.04020148043	16.9033267798
-0.0426858244606	-0.10998278997	-0.0187228247494	-4.93607398783	19.5753726855	-6.27256127059
0.394385499426	0.221661518748	0.209535172453	4.45275256519	7.22047665703	9.08566330771
0.0836840285607	-0.21800636441	0.268177225312	-2.59426793379	21.77633069	2.58709537225
-0.0276532571075	-0.0225625043774	0.0991280028414	-1.68221288883	1.34760761334	-23.4194597614
-0.0675050834022	0.230454798672	0.106030445859	-21.9067643647	-11.6448501915	3.75226244726
0.00247175185336	0.169695574586	0.140567700523	-6.00656719809	-12.9531636386	-1.81535297017
0.0243913053326	-0.0920231851773	0.292079242186	2.18186287089	-7.88730954521	-4.59390463292
-0.0643542768092	0.0608796844906	-0.241461008927	-3.84000940358	1.74778675123	20.1200757725
-0.098083441112	0.308006959199	-0.275308991509	-5.19575350004	13.7872571446	2.50801917198
-0.72320481353	-0.0424442179045	0.661758322115	6.65944600152	-6.54752246889	-1.55097201729
-0.334568132678	-0.00493939220571	0.188358313635	-6.73106604775	1.38063320313	3.29528882112
0.00458800796813	0.158933083533	0.319481189366	9.55529162735	0.858313623218	8.95802622986
-0.0289089631676	0.0150796648762	0.0353759683804	-19.2191904299	-1.21148461133	-29.8726039577
0.00884336379975	0.0403321610095	-0.202134247301	-16.8080704392	-1.41428806079	-11.3164516048
-0.120648311571	-0.0373304866175	-0.16433141034	-0.59719296571	-8.01569018947	-16.3789669247
